id,text_features,type,source
2076638,Tsitre suvemõis Kuusalu kihelkonnas.,,test
3489335,Austraalias tegutsenud Eesti meeskoori kogutud materjalid on toodud Eesti Teatri- ja Muusikamuuseumisse 2011. aastal Raivo Kalamäe ning saadetud Austraaliast Viktor Valk'i poolt 2013-2014. aasta jooksul Austraalias tegutsenud Eesti meeskoori kogutud materjalid on toodud Eesti Teatri- ja Muusikamuuseumisse 2011. aastal Raivo Kalamäe ning saadetud Austraaliast Viktor Valk'i poolt 2013-2014. aasta jooksul,,test
2847833,Дядя Ваня. Сборник статей к спектаклю   Театрa Драмы им. А. С. Пушкина,,test
3179429,"Hristofowitš'i pitser   Eestimaa Kirjanduse Ühingu Muuseumi kogu, VIII 136  Vene kindral Äär katki",,test
2988973,"L. Delibes, Lakme`, Estonia, 1930, Ori - Kaljo Raag, Hadji - Eino Uuli, Ori - Paul Tammeveski      poseeritud foto liimi jäljed tagaküljel",,test
3916151,"Rathgeber bei Wahl und Gebrauch landwirtschaftlicher Geräthe und Maschinen Abriss der landwirtschaftlichen Geräthe- und Maschienenkunde von E. Perels. 5. umgearbeietet Auflage mit 50 in den text gedruckten Holzschnitten. Berlin, 1879     Tiitellehel tindiga: T. Kuusk IV b kl.""; ""J. Puks."" Kaaned kulunud. lehed plekilised.",,test
3617937,Ajaloomuuseum andis Parikase Klaasnegatiivid Teatri- ja Muusikamuuseumile üle 10.11.1948,,test
3678898,Georg Otsa olustikuline foto,,test
3240324,Kostüümikavand lavastusele Viiukese sõit kevadriiki Draamateatris     Kevadprintsess,,test
3844678,"Kiri, Lepnurm, Hugo - Walcker orelikeskus",,test
208325,Klaverikontsert nr 2 op. 70. Partituur     Klaverikontsert op.70            Partituur!,,test
3550130,Foto Estonia teatri lavastusest Põhjas     suureformaadiline foto,,test
3935131,Narva raudteesild     А. Ю. Юргенсонъ Paremast ülemisest nurgast tükk lahti murdunud. Vasakus ülanurgas murdejoon.,,test
2321676,Taldriku ktk   Kaevanud M.Mandel 1977.a.,,test
3682389,Kostüümikavand Šahrijar osatäitjale balletist Šeherezade. Õpilastöö Kunstiinstituudi päevilt,,test
3980708,"Auaadress RAT ""Estonia"" Ametiühingu Komiteelt      määrdunud",,test
3639527,"graafika, Pistrikujaht kalmõki košottide juhi prints Tumeni juures      niiskuslaiguline",,test
1890225,ETMM-i fotolabori töö. Foto Henno Saarne (?).,,test
3671458,"Urve Tautsi õnnitluskaart N. Nikitinale    Ots, Georg isikukogu; üleantud Ilona Otsa poolt",,test
3162747,Heino Eller'i kiri Aino Tammele,,test
2327266,Ripats   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,test
3079421,Eesti Nuku- ja Noorsooteatri 2008. aasta lavastuste ja näitlejate portreefotod.,,test
2712852,"Raamat Väike entsüklopeedia, poolnahkköide      Esikaas ja osa lehti lahti",,test
3990188,Очерки по истории танцовальной музыки     Estonia teatri arhiiv-muuseum,,test
2343135,"Album     Albumi kaaned on puidust ning sellel on kaks metallist lukkumit. Esikaane keskel on reljeefne ornament, mis kujutab tammelehti ning keskel on tekst: ""Ischl"". Ümber ääre on kujutatud raami. Albumi selg on seemisnahast ning selle sees on papist lehed fotode jaoks Natuke kulunud",,test
2044402,Portree: Carl Theodor Hölz     Visiit-formaat,,test
3651391,"Kostüümikavand, Külalised operetiõhtule Sel ööl. Estonia 1976     I osa ""Hallo, Dolly""",,test
3306966,"Kostüümikavand Filharmoonia kontsertidele, 1975     KAP 1975",,test
2395058,Helene Kullmani ausamba avamine  Foto albumis Album on leitud Eesti Ajaloomuuseumi Laia tänava ruumidest 2009.a. kolimistööde käigus.  Kohal olid ka raadiomehed,,test
3253194,"Nuku koolikott   Nukud ja nende riided  (lisaks mõni aasta hiljem valmistatud raamatud ja koolikott) valmistas oma ema juhendamisel Hiie Kendra (s.1934-surnud). Ta tegi need umbes 9-10 aastasena kui ta oskas juba kududa ja tegi näputööd. Raamatud tegi ta hiljem, 1948. aastal. Nukkudel oli ka kunagi papist mööbliga kodu, mis kahjuks on tänaseks hävinud.
H. Kendra oli sõja ajal tavaline laps, kes kasvas koos emaga. Isa sai tal surma 1944. aastal. Hiie ema oli raamatupidaja ja ka Hiie ise õppis raamatupidajaks. Terve elu töötas aga H. Kender trammijuhina. Ilusat näputööd tegi ta edasi kogu elu. Lisaks luges ta väga palju (ka inglise keeles) ning sõbrad mäletavad teda ka kui rahvateatri näitlejat ning agarat aiandus- ja reisihuvilist.
Esemed annetati Ajaloomuuseumile kogumiskampaania käigus 2014-2015 näituse ""Lapsed Teises maailmasõjas"" jaoks. Nr. 1 1. Eksponeeriti AM ja Tartu Mänguasjamuuseumi näitusel ""Lapsed Teises maailmasõjas"" Suurgildis apr. 2015 kuni okt. 2016",,test
2336445,Helmed   Saadud Lüdigi kogust,,test
3402263,Majandusajaloo Muuseumi likvideerimiskomisjoni poolt üleantud esemed,,test
2079127,"Haapsalu, Väikese viigi kagukallas.     Leitud kogude korrastamisel Eesti Ajaloomuuseumist. Äärtes kohati hõbepeegel, hõbepeegli täpid.",,test
3156340,"Silt: President der Estländischen litterärischen Gesellschaft Admiral Ferdinand Baron Wrangell   Eestimaa Provintsiaalmuuseumi jaoks oluliste inimeste ja annetajate nimesildid olid peidetud Kohtu tn. 6 keldrisse Ajaloomuuseumi arhiivi. Need tulid välja arhiivi korrastamisel 1990. aastate alguses ning kuus nendest võeti arvele 1993. aastal (vastuvõtuakt 5570).
EKÜ Muuseumi raudlaekad olid kasutusel hiljem Ajaloomuuseumi šeifidena  Admiral
Ferdinand Baron Wrangell
geb. in Plescau 29 Dec. 1796
+ in Dorpat 25 Mai 1870
President
der Estländischen litterärischen
Gesellschaft Silt on kulunud, Silt on kulunud",,test
3774108,"Ebapeig, Teater Estonia, 1954, pildil: Tarantella",,test
3673097,"Foto lavastusest Vend Aljoša. Ugala 2004   Saadud teatritelt Cd-na tehtud ateljees fotod 2004 Alusteose autor - Viktor Rozov, lavastaja - Kaarin Raid, kunstnik - Mihkel Ehala. Esietendus 10.04.2004.",,test
4036577,"A: Peter Igelhoff/Peters Arnolds: Pergamino. Carioca
B: A. Stelmul/R. M. Siegel: Junger Mann aus gutem Hause, foxtrott kulunud",,test
2658196,"Tallinn, Kesklinn, Pioneeride (Toom-Kuninga) tänav.",,test
3930873,"Leo Kalmeti foto lavastajana Dramtetri lavastusest Võitlus trooni pärast    Draamateater, 1942; H. Ibsen, lavastaja L. Kalmet",,test
2564012,"graafika, Vaade Võnnu lossi varemetele
   Saadud EKÜ Muuseumi varade üleandmisel Hagen, A. M.",,test
3607183,"Vasakul istub Vilhelm Palias,  abikaasa Emma Pauline Rosalie Palias (Thal), tema kõrval ema Rosalie Thal, laua osasas Emma isa Karl Artur Thal   Kompvekitehase ""Endla"" omaniku hr Paliase fotonegatiivid ja fotod. Negatiivid saatis muuseumile tema tütar Ingrid Palias. Fotod kajastavad vabrikandi pereelu ja tehase olustiku. Kuna üleandjaga ei olnud võimalik akti allkirjastamiseks kontakti saada, annab asjad üle muuseumi teadusdirektor Krista Sarv.",,test
1254373,"Mikiver, Mikk:sõnavõtt, kavad, taotlused Kuressaare Linnateatri kohta  1999-2000",,test
2293081,"Brožüür Konservid lastele   Hoidlast arvelevõtmata trükiste hulgast. Tartu Konservitehase reklaamväljaanne. Mitmevärvitrükk illustratsioonidega. Kunstnik L. Härm. Mõõdud 17,5x18 cm.",,test
4076559,"Foto Estonia teatri balletilavastusest Rigonda, 1960",,test
3667534,Kostüümikavand Nistor osatäitjale Pärnu teatri lavastusest Kasa mare,,test
4089271,"Elu tõsidus, Vanemuine, , pildil: Arnold Vaino    TB100321",,test
2746699,8. Eesti Laskurkorpus. 249. laskurdiviisi spordivõistlused. Pealtvaatajad,,test
4095772,"Dokument, Areng, Kuno- Konkursi tulemused Corkist",,test
3376891,"Foto, Karl Leichter, Konservatooriumi lõpuaktus",,test
4096568,"Hugo Lepnurme kontserdid. Loeng kontsert Johann Sebastian Bachi loomingust, 22.09.1953 ja 24.09.1953 Leningradis.     Vene keeles.",,test
2818455,"Ajakiri Keel ja Kirjandus, II aastakäik, 1959, nr.1-12",,test
2330622,Sulanud klaas   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,test
3576774,"Kadi Taniloo, ajalehelõiked Arnold Sepa kohta, 6 lehte, 1976",,test
1548529,"Plakat, Keila Vabatahtlik Tuletõrjujate Selts, rahvapidu, Schisgal, Murray: Tiiger: Raabe,J.: Looshes: Masnitsky: Lõunasöögil, 1920   Plakatikogu 1.aug. 1920 Keila alevis Pritsimaja aias ja saalis näitemüük, segakoorilaulud, näidendid, õhtul saalis näidend, tants, Talutare väike formaat, ristkülikukujuline, lillakashallil paberil mustade tähtedega trükitud ilukirjas, osundamiseks käekujutised veidi määrdunud ja kortsus",,test
3403838,"Ajaleht, Karl Leichter, kogutud ajaleheartiklid päevalehtedest",,test
4118769,"Plakat, Estonia mängukavad. 
Mängukava. 17.-30.09.1976",,test
4041899,"Käsikiri, Naissoo, Uno-Ei sa ole see, kes näid -partituur häälele ja estraadiansamblile",,test
2322415,Savinõukillud   Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,,test
3686444,Der Strom     autogramm,,test
2034204,Veesõidukite koondamine Virtsus punaväe dessandiks Saaremaale.     Repropildistus Punaarmee Keskmuuseumilt (foto nr 54074).,,test
2777860,Ants Holm Olli talu peremees     20. sajandi algus,,test
3435845,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.,,test
3644927,"Foto, Veronika ja Eugen Kapp, Anna Klas Lohusalus, august 1983",,test
3240352,"Nõu Plekk  Annetaja Avo Sillasoo, elukoht Tallinn, Sõbra 30  Nõu on plekist ning madala servaga, mille küljes on ümmargune traadist sang Kulunud ja roosteplekiline",,test
1452934,"Kirjavahetus-Arkadi Reigo   Ester Mägi isikukogu,antud 2010. aastal 20.nov.61",,test
4203582,"Muusikaleht nr 1-12, 1933",,test
2031245,"Eesti süit nr 1. Visandid   August Pulsti isikukogu M9 dateeringuta, visandid, 9. osa, V. Rumesseni poolt lisatud pealkiri  määrdunud, narmendab",,test
2351994,"Medal     ""Rahva medal""seoses Vene 1000.a. juubeliga",,test
399788,"Eesti Asutava Kogu valimissedel 21.-22. jaanuarist 1918      katkine, kortsus, määrdunud",,test
3910683,"Kiri, Saha,Hillar, Herman Känd`ilt Räpinast H.Sahale",,test
3947187,"Teatis N.Goldschmidt` ile NSV Liidu Gastrollbüroolt (koopia)      kiri tuhmunud, rebendid",,test
4029021,Teater Ugala lavastuste digifotod 2015 - 2019,,test
2708294,"Tallinn, Kesklinn, Kesk-Liiva tänav (?).",,test
2522781,penn    aardeleid metallnõus,,test
2351760,Medal     Peterburi linna 200. aastapäev,,test
3751527,"Foto, Eller, Heino, Villem Kapp ja Anna Ellerhein-Metsala, 1959",,test
3710483,"Kostüümikavand, Mehed balletiõhtule Miniatuurid: Klassikaline sümfoonia, Fauni pärastlõuna, Till Eulenspiegel, Don Juan. Vanemuine 1970   Meeri Säre poolt üleantud muuseumile balletiõhtu; S.Prokofjev ja R.Strauss;kostüümikavandid,lavapilt;Vanemuine,1970",,test
4227910,Aario Maristi olustikuline portreefoto,,test
4028813,Teater Ugala lavastuste digifotod 2015 - 2019,,test
4042716,"Käsikiri, Naissoo, Uno- Kajakas- meloodia akordimärkidega",,test
1866184,kaetud pruunide täppidega,,test
2323423,Käevõru ktk   Saadud Mati Mandeli juhatatud kaevamistel 1982-1991.a. 876-897 küntud servaaladelt ja mullahunnikutest 25.04.98 ja 21.06.98 metalliotsijaga,,test
3686031,Kostüümikavand tegelasele Didov lavastusele Paadiga metsas: Teerajad. Vanemuine 1968,,test
4088835,"pildil: Voldemar Haasi dekoratsioonikavand, Estonia Suveöö unenägu II vaatus, 1937    TB100321",,test
3637881,"Foto, Eugen Kapp",,test
1000760,"Leo Kalmeti Tallinna Konservatooriumi lavakunstikateedri foto tegevusest   Taliina  Konservatooriumi lavakunstikateedri foto tegevusest Kalmet, Leo fotod",,test
1257284,Negatiivikogu Suvitaja -  Renate Karter.,,test
3137324,"Ella von Schultz-Adaiewsky kiri Aino Tammele, saksa keeles",,test
2072553,Tammik,,test
3845852,"Foto Voldemar Panso Hiiumaal   Saadud muuseumile kogumisretkelt Pansode maja pööningule 2017-2018 T170:2/24:64
  põlengu jäljed, põlengu jäljed",,test
4086110,"Pisuhänd, Teater Vanemuine, 1935, osades: Laura - Ida Suvero, Piibeleht - Kaarli Aluoja, Vestman - V. Kurg, Teenija - Iti Johannes, Mathilde - Helmi Aren, Sander - Julius Põder    TB130321",,test
2328921,Naast   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,test
2767303,Klooga koonduslaageri ohvrite mälestussammas,,test
1851921,"Jaanus Orgulas, ENSV Kultuuriministeeriumi käskkiri 60. juubeli puhul premeerimisest 100 rublaga, 1987. Näitleja Jaanus Orgulase lese Aino Orgulase poolt muuseumile üle antud 2011. a. Paigutatakse Jaanus Orgulase isikukogusse T644.",,test
2650374,Tallinna Tehnikaülikooli keemia laboratooriumide raamatukogu.,,test
2796243,"G. F. Händeli oratoorium ""Messias""",,test
2748017,8. Eesti Laskurkorpuse juhtiv ja personaalkoosseisule toimunud näitliku õppuse episoodid Velikije Lukis.,,test
3371842,Tallinna Tööstuskaubastu kauplus-salong Mood. I korruse meeste müügisalong.   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud asjad.,,test
2475969,"Foto ostetud ""Nõukogude Raamatust"" Tallinn, Pärnu mnt. 10 (1949).",,test
3433448,Tallinna II Toidukaubastu uue aasta vastuvõtmine Kirovi talveaias 1976.a. Pildil Ü.Derjagin.   Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed(albumid).,,test
2710747,"Võhma Ühispiimatalitus 1928.a. Jõujaama remont.     Foto taga tekst: ""Võhma Ühispiimatalituse remont töödeks tarvitatavad katlad ja töölised. 1928.a.suvel. Isesõitjad annavad ajutiselt auru"".",,test
2723465,Raamat Lucas Cranach als Graphiker,,test
2474170,"Seeria :""25 aastat Moldaavia NSV"". Tšadõr-Lungi MTJ välibaasis.",,test
2583940,Foto: Rahvapillimehed: Mart Kaasen: M. Kaasen hiiu kannelt mängimas: 24.03.1938   Rahvapillimehed Mo238,,test
2746038,8. Eesti Laskurkorpus. Kapten Robert Tirik  779. suurtükipolgu tankitõrje divisjoni komandöri asetäitja poliitalal,,test
2993465,"Aino Tamm, kiri kodustele",,test
227420,saadud iga-aastaselt muusikaorganisatsioonidelt 1980 Iluafiðð. Foto. 2 erinevat plakatit 1980. Iluafišš. Foto.,,test
2981927,"Foto G. Otsa nimelise Tallinna Muusikakooli estraadiosakond, õpilased Alja Kõrge, Olavi Kõrre, Riina Roose ja Siiri Pajo esinemas


   Mo 253 kogu täiendamine fotodega, mis seni G. Otsa kooli arhiivkogus esindamata. Suurem vastuvõtt on seotud G. Otsa kooli 95. juubelipidustustega. säilik 12",,test
2808436,"Fotograaf T. Koha, kujundaja Andres Tali. Kirjastus Olion, Prisma Print. Tallinn 1994",,test
4033984,Postkaart Rudolf Peipsile Franz Leharilt 1942,,test
3244526,Viimased padrunid objekti mõõdud 169X123,,test
3578929,"Digidotod Rakvere teatri lavastusest, 2006-2017 Autor A.H. Tammsaare. Esietendus 15.06.2006 Vargamäel Albu vallas. Endla ja Rakvere Teatri koostöö. Dramatiseerija Urmas Lennuk. Lavastaja Jaanus Rohumaa (Tallinna Linnateater), kunstnik Aime Unt. Liikumine Teet Kask ja Jaanus Rohumaa. Muusikajuht Hirvo Surva. 
Fotograaf Vahur Puik.",,test
3359476,"Merevärav, muusika Horre Zeiger, sõnad Heldur Karmo   Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520.  M520:2/27:1 partituur, meloodia klaverisaatega, laulusõnad",,test
2490134,"Portsigar     Portsigar on vasest ja selle esikaanele on graveeritud vaade Pika Hermanni tornile, mille kohal on initsiaalid KT ja all servas on graveering 16.V.1948 TALLINN; tagakaanele on graveeritud hobuseraud ja selle sisse hobuse pea Portsigar on kulunud, tuhmunud ja natuke mõlkis",,test
2354763,Portree: professor Johann Christoph Wilhelm Volck     PK-II:115,,test
2040479,"Portree: Viktor Birk (skautmaster, hiljem Tallinna Skautide Maleva abijuht).     Üleandja: Kullo Vende",,test
2328288,Kvartsikild   Kaevanud A.Kriiska 1997.a. I kalme äärevarest,,test
3775186,portree: Aleksander Dener,,test
2495363,"Foto: August Pulst: Sindi: Karskuse seltsi ""Sõprus"" pasunakoor: 1916   August Pulsti isikukogu M234",,test
229867,M. Mussorgski; Estonia 1952; Marina Mniszek,,test
3255343,Kostüümikavand tegelasele Lautrikivi Laas filmis Jääminek      HKruusi 1961.,,test
2559967,Kiri: Rahvalaulikud: Anna Paalberg: Kolga: 1938   Rahvalaulikud Mo 237,,test
3188687,Heinrich IV     Eesti NSV Kultuuriministeerium. Teatrite Valitsus,,test
4105524,Foto Teater Estonia balletilavastusest Antonius ja Kleopatra 1975,,test
3242390,Dekoratsioonikavand lavastusele Sinimandria teatris Estonia     2 pilt (?),,test
1916046,"Foto: Kolleegid, sõbrad: Laine Mesikäpp Laine Mesikäpa dokumendid ja esemed, kostüüm annetatud tema õetütre poolt 2011 -2012  Üllo Toomi pühendus 22.X1977",,test
2314122,Võru   Kaevanud A. Spronkseckelsen 1908-10.a.,,test
2042980,Puitvilla - Luua Metsakooli õppejõudude elamu.     Ljudmila Druz,,test
2538729,"Filmi ""Ohtlikud mängud"" võtted   Täiendus aktile nr 2013:7395 (15.08.2013). Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kahe filmi kajastused: ""Indrek"", ""Ohtlikud mängud"".",,test
3310638,Gänseliesel     ENSV Riiklik Avalik Raamatukogu,,test
3639045,"graafika, Sürja naine. Vodja naine. Sürjalane. Vodjalane      alläär murdejoonega",,test
3700610,"Kostüümikavand tegelasele mees lavastusele Oi, Johnny. Vanemuine 1993   Saadud Meeri Särelt aut.R.Cooney;Vanemuine, 1993;kostüümikavandid Tommingas",,test
3135598,"Venemaa kindralleitnant Nikolai Kretov'i pitser   Eestimaa Kirjanduse Ühingu Muuseumi kogu, VIII 132",,test
3850361,W. Morizi portree      koltunud,,test
4284419,"plakat, orel, Hugo Lepnurm, välisesinemised: Orelimuusika. 15.05.1977 Jaroslav     Kavas: Buxtehude, Bach, Arro, Karindi, Reger, Bossi. Vene keelne plakat.  murdejooned",,test
2313381,Helme ktk   Saadud Reinhold Brevenilt 1905.a.,,test
3902316,"Kutse, Lepnurm, Hugo- Mälestusüritused",,test
2405819,Fotonegatiiv,,test
3114394,Arvo Pärt,,test
3629156,"portree: Helmi Sarap, 1954",,test
4088580,"Filharmoonia puhkpillikvintett. Kammermuusika õhtu, 07.12.1955 Eesti kontsert.",,test
3194723,"Dokument, Leichter Karl, Kirjastus Valgus",,test
2405447,Tallinn peale põlemist 10.03.1944. Teenri tn.,,test
3900182,"Kava, Lepnurm, Hugo- koos Veera Talešiga Niguliste k",,test
3629342,"III Üleliiduline pianistide konkurss, Estonia kontserdisaal, 1969, pildil: Dinara Hudaiberdijeva – Taškendi Konservatooriumi üliõpilane",,test
2510994,denaar    mündiaare Gebäude; Trugschrift,,test
2073147,"Puusild Ivangorodi poolse kaldaga.      Vasak alumine nurk puudu, hõbepeeglikiht",,test
3317848,"graafika, Dr.H. Asmuss. Portree. 1848      koltunud, plekkidega, servad kulunud, katkised, rebenditega",,test
4290995,"Meie õhtused rõõmud, Vanalinna Stuudio, 1986pildil: Hundibande pesa - Marika Vaarik, Peep Raun, Raivo Mets    TB200222",,test
2035426,Acc 1456,,test
3299575,Eine Nacht im Quartier     ENSV Riiklik Avalik Raamatukogu,,test
3815022,"Käsikiri, Veenre, Uno - Ainult üks on see õige, sõn. S. Luksep",,test
3517739,Kiri Eduard Tubinalt Juhan Simmile,,test
2332874,Tuleraua ktk   Kaevanud M.Mandel 1997.a.,,test
236288,"Päikese plekk     puugravüür; paber; sign. all paremal A.Jõgi; dateerimata; plaat 7,5x8,7; valge ketas, millel naisfiguur suitsuga",,test
2133770,"Foto (negatiiv). ""Tuletikke laenamas"" (Maiju Lassila). Pärnu Draamateater, 1971. Annti Ihalainen - Peeter Kard, Jussi Vatanen - Arvi Hallik. Foto: Valdur Vahi. Must-valge negatiiv (hõbeželatiineemulsioon).   aut.: M.Lassila; Pärnu Teater 22.04.1971; Anna-Kaisa - Reet Leissaar; Pillimees - Jüri Vlassov; Hyvärise perenaine _ Malle Treial; Tahvo Kenonen _ Aarne Üksküla; Ville Huttunen - Lembit Kees; Maija-Liisa - Tiia Kriisa; pillimees - Henn Jaaniste; Jussi Kokko - Heino Uustal; Kaisa Makkonene - Maimu Pajusaar; Antti Ihalainen _ Peeter Kard; Jussi Vatanen - Arvi Hallik;
Jussi Partanen - Heino Uustal; Anna Liisa - Lia Tarmo; Kotilase poiss - Ago Roo; Hyvärise peremees - Artur Ots; Porkki Jussi - Peeter Tedre; kolmemeheorkester - Igor Smeljanski; Henn Jaaniste; Jüri Vlassov ""Tuletikke laenamas"" (Maiju Lassila). Pärnu Draamateater, 1971. Foto: Valdur Vahi.",,test
2770973,Kuivsaapa talu (Vana-Kariste) taluhooned kirdest,,test
4112878,"Estraadiõhtud, kavad. Esietendus Kellega seda ei juhtu, estraadietendus, 17.04, 18.04.1957 Eesti kontsert.     Piltidega.",,test
2331997,Võru   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,test
2353549,Medal     Eesti Ujumisföderatsioon,,test
1989117,"Plakat, Puiatu Haridusselts, pidu, Võsavennad, Tõnis Braks, 16.08.1936   plakatikogu: haridusseltsid rahvamajas 16.08. 1936 külakomöödia 4. vaatuses, tants, einelaud piklik, suur formaat, helerohelisel paberil mustade tähtedega ilukirjas trükitud, ülal nurgas politsei registreerimistempel, all seltsi pitsat",,test
3638477,"Kiri, Eller, Heino, Mart Humal Ellu Ellerile",,test
3071233,SA Nuku 2012. aasta lavastuste digifotod,,test
3624873,"Kiri, Eller, Heino, ETMM-i kiri Ellu Ellerile",,test
3841329,"Postkaart, Lepnurm, Hugo- tervitused Mikko Heikkalt Helsingist",,test
2318575,Hoburaudsõlg   Saadud Lüdigi kogust,,test
3297903,"Evi Link, portree Tšaardaš kostüümis, 1935",,test
3623097,"Kostüümikavand, Commedia dell arte laadis. G. Tšernjavskaja stuudio lavastus 1930-1931",,test
1459531,"Kava-Koori-ja orkestrijuhtide konverents  kava-Koori-ja orkestrijuhtide konverents Ester Mägi isikukogu M200 10-12.märts 1972,
lühikontsertide kavad",,test
3822950,"Mihkel Süda rahakaart Peeter Südale, 27. detsember 1902",,test
4047880,"""Und õnnest näen"" (""Хай, тобi щастя присниться"") häälele klaverisaatega",,test
3707478,"Kiri, Eller, Heino, Ellu Ellerilt Mart Humalale",,test
3127731,"Kava,Eduard Visnapuu, Ludvig Juhti kontsert",,test
3796356,"graafika, Toompea kallas läänest",,test
2330718,Savinõukild   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,test
2248933,"a) Vaade Tallinnale Viru värava poolt
b) Talumajad
c) Rand Tiskrest   Saadud EKÜ muuseumi varade üleandmisel Buddeus, Carl a) ""Die Lehmpforte"" (tindiga kirjutatud paremal). Visandlik sulejoonistus Viru väravast, taga Tallinna kindlustornid ja kirikud. Leht keskelt pooleks murtud, kohati rebenenud ja määrdunud",,test
3682864,"Dekoratsioonikavand lavastusele Saalemi nõiad. Miller, Vanemuine 1969",,test
3508982,Teatrite poolt igal aastal lepingu järgselt üle antavad kavalehed. Ugala T75 T75:1/165:2,,test
4148934,Piimakauss,,test
1000599,"Nääriehete lett Tallinna Kaubamajas.   Negatiivide kogu. Fotograaf teadmata. Päritolu - leitud Pirgu mõisa lähedal maja pööningult 1970.aastatel. Materjal: 35-mm atsetaatfilm, lõigatud 2 kuni 7 kaadriga ribadeks. 20 temaatilise pealkirjaga ümbrikus. Kirjeldus: Tallinna ja Keila -Joa vaated, tööstusvaated, ehitised, sündmused Tallinnas, elu-olu.

Eesti Ajaloomuuseum annab üleandjale tasuta kasutusõiguse muuseumi kogudes olevatest Eesti II Maailmasõja eelsete kinohoonete ja interjööride vaadetest tehtud fotodele.  Üleandja: Uno Kalle",,test
3894718,"Kava, Lepnurm, Hugo - Orelikontert Leningradi Filharmoonia saalis",,test
4090852,"foto, maaling Fritz Matti Lasnamäe korteri seintel 1988-1989. Esiku uksepealne maaling, 1988     Seinamaaling barokk stukkdekoorist, prantsuse XII saj gootika vitraažist ja naispühaku skulptuurist. Liimivärv, aniliin, 1988.",,test
3647500,Kostüümikavand tantsijatele Estonia teatri lavastusest Boris Godunov,,test
2275707,"Noot: trükis, Johann Georg Albrechtsberger, Concerto per l`organo, cembalo o pianoforet ed archi, , Szolamok-Stimmen-Parts, Editio Musica, Budapest, 1963 Rolf Uusvälja personaalne noodikogu ostetud Kultuuriministeeriumi vahendusel Els Himmalt 2012 aastal.
Üleandmise ja vastuvõtmise akt 20.12.2012",,test
2509921,"Toompea vallikraavist vaadatuna  Reval v.d. Festungs. Graben aus Saadud EKÜ Muuseumi varade üleandmisel Buddeus, Carl Reval v.d. Festungs. Graben aus Kergelt määrdunud",,test
4164530,"""Alle-ralle-rallalla"" (""Lauba'ga õhtul lauluga"") segakoorile a cappella",,test
3643315,Jalatsite kavandid Estonia teatri lavastusest Deemon,,test
2702840,"Eesti Kontserdi kavad 2013 aasta
MO 298",,test
3403300,"Tallinna sööklate, restoranide ja kohvikute trust. Restoran ""Gloria"" kulinaariakauplus Harju tn. 13, ca 1967. a.   Majandusajaloo Muuseumi likvideerimiskomisjoni poolt üleantud albumid.",,test
2029712,Ants oli väike saunamees   Teatri- ja Muusikamuuseumi arhiivraamatukogu  signaaleksemplar,,test
229504,"Konstantin Türnpu matuse pärjalint, Eesti Kunstnikkude Liit     Türnpu, Konstantin esemed: puuvillasest riidest, üle värvitud valgeks; ühes tükis, äärtes kolm musta triipu, millest keskmine laiem; tekst mustade tähtedega: Eesti Kunstnikkude Liit ""Eesti Kujutavate Kunstnikkude Keskühing""; pärit matusepärjalt 1927; avastusfond 1967",,test
2322220,Esemete ktk-d   Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,,test
4140751,Eesti Helikunsti Keskus New Yorgis: J. Kurmani poolt kogutud kontserdikavad: 1960-ndad.,,test
2782665,"Foto,Mihkel Lüdig,koos abikaasa
Olgaga elutoas,1957",,test
3868673,Foto Estonia teatri sõnalavastusest Vene küsimus      nööpnõela augud,,test
3187398,Murdvargus südaööl,,test
3439298,"Saadud Eesti Panga muuseumi peavarahoidjalt Maie Uustalult aktidega 26.06.2017, 12.01.2018, 31.01.2018  Looklev tammepuu sümboliseerib Eesti teed iseseisvusele, raagus tammeoksad viitavad 1917. aastale ning tammelehed sümboliseerivad tugevust, saavutusi ja pikaealisust",,test
2330703,Odaots   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),,test
2511400,"denaar    mündiaare Dbg. 836, Var.; Berghaus 1954, S. 213; Ehrend 1976, 2/7",,test
2405853,Fotonegatiiv,,test
4121459,"Kava, Sumera, Lepo- Eesti Muusika Päevad 1994",,test
3358607,"Horre Zeiger Bigbandi kontsert-tuluõhtu esinemiskava Klaveri karavan Nõmme Kultuurikeskuses   Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520.  M520:1/13:1",,test
