id,text_features,type,source
2764902,Photo negative,,test
3324843,"Biography of Valdar Leede, deputy candidate for the USSR Supreme Council elections. (in Russian)",,test
4103781,"Photo: tare Valgejõl, Adolf Vedro's summer resort",,test
3775615,"Count Luxemburg, Teater Estonia, 1943, in the picture: Ada Ahi, polka",,test
3623101,Costume design for Lena from the Estonian Theater production Noorus,,test
2330782,Shards of earthenware   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,test
2321860,A shard of earthenware   Died in 1981. M. Mandel,,test
3320150,"Elections of the Supreme Council of the USSR on February 10, 1946. Candidate Press, Herman Kusta p.",,test
2405274,The destroyed Jõhvi church in 1944. Agfa Lupex,,test
3850649,2001 - 2002; a schoolmate,,test
1807219,"Reproduction photo. ""Simo Hurt"" (Eino Leino). Estonia, 1925. Irju - Erna Villmer, Simo - Ants Lauter.   Work of ETMM photo lab.  Work of ETMM photo lab. Photographer Henno Saarne (?).",,test
1916424,"Photo: Laine Mesikäp: portraits in folk clothes Documents and objects of Laine Mesikäpa, costume donated by her niece 2011 -2012",,test
3631228,Photo by M. Härma's brother Karl Hermann,,test
3372084,Items handed over by the liquidation commission of the Museum of Economic History.,,test
2040709,"Group photo: EW military personnel     Group picture with the cadets of the Tondi Military School. slightly yellowed, corner creases;",,test
3653816,"Letter, Eller, Heino, Virve to Reet Remmel from Oraval narva Jõesuu",,test
2981805,Screenwriters of Soviet art cinema 1917-1967. Reference book.,,test
2076038,"Maalsi manor, view of the road in the forest A small silver mirror layer on the edges",,test
4282427,"National Academic Opera and Ballet Theater of Estonia, 1906-1956, Tallinn, 1956, Russian binding loose, soot damage",,test
3383762,Plan for the play Tomorrow is another day,,test
3630132,"Eugen Kapp, condolence telegram from Aram Khachaturyan on the death of father Artur Kapp",,test
2058968,Further - to the west. Journey to the front     The photo is pasted on the album page.,,test
3293562,Set design for the play Creation of the World at the Estonia Theater in 1976,,test
3391918,Albums to be handed over during the liquidation of the Museum of Economic History.,,test
3417353,Ferdinand Veike T 467 T467:1/8:1-9,,test
2267386,"Unknown man, first half of the 20th century.    Glass, dimensions: 32 pieces are 12x9 cm, 2 pieces are 18x13 cm and 1 piece is 9x5.5 cm, 1 piece is 15x10 cm. The authors may be Hans Reimer (1872/78-1959), a peasant photographer who lived in Vigala in Lääne County, his assistant Triinu Holm, Madis Rukki (1882-1964), a professional photographer in Vigala, and his brothers.",,test
2588716,Portrait: Madis Kõmmus - member of the 1st composition of the USSR Supreme Council since 1940.,,test
3651453,"Costume design for the character The Button Caster for Peer Gynt. H. Ibsen, Drama Theater 1978",,test
2764828,Photo negative,,test
2327932,Plaster   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,test
3902500,"Kava, Lepnurm, Hugo - Concert in Nõmme Rahu Church",,test
1609484,"Photo: Kauka jumal (Vanemuine 1977), Märt-Ao Peep Ao Peebu and Kersti Neeme's materials, handed over by their daughter Mari-Leen Peebu.",,test
2287571,"Program, Raimund Kull's honor evening",,test
3197130,Digital photos of Ugala theater productions from 2007 and 2012. Photographer Jaanus Laagriküll,,test
4279650,"List and addresses of Teater Estonia acting company 1917-1918 tears, soot damage, ink spread",,test
3774941,"The Music Museum Association, in the picture: recording folk musicians, Karl Leesment from Tarvastus",,test
2015119,"Advertisement sheet: Time, Estonian National Opera, 2011",,test
2076146,"A quiet promenade     On the upper edge of the emulsion tin inscription: ""Hapsal""",,test
2325016,Item no   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,test
4048234,Invitations to Els Avesson for performances 1945-50 yellowed,,test
2180520,"A dress synthetics  In 1959, the transferor graduated from Tallinna Kaubandustechnikum with the qualification of industrial and food goods expert. Since the salary for this position was much lower (65 rubles), the majority went to work as a seller (100 rubles and more). The first job was at the Häädemeeste store of the Pärnu consumer cooperative. From 1972 he worked in the Abja-Paluoja Consumers' Cooperative: at first as a salesman, from 1978 until his retirement at a computing station.  Dress made of cotton and synthetic material,
the pattern is brown flower-shaped shapes on a white background, white flowers inside the parts. The dress consists of a front and back piece and short sleeves. The dress has a narrow collar with small corners, a 26 cm long tie at the front, widening downwards, and a tie with a diagonal end.
The dress is slightly flared downwards.",,test
3984966,Concert schedule: Moravian Philharmonic Symphony Orchestra concert in Olomouc,,test
4280651,"K. Kaddak, Rakke's letter regarding the construction of the Estonian theater building in 1911 wrinkles, stain",,test
2108705,"Blue flowers   Mart Saare personal collection M9 note with a blue pen ""E. Kõlbre!"" torn",,test
3624360,"Letter, Eller, Heino, from Leida Eller",,test
3180885,Completion of the personal collection of Eri Klasi M 112 with various archival materials in addition to the previously transferred heritage.,,test
3984938,"poster, play Dangerous mistakes, author L. Saveljev. Kohtla-Järve Russian Drama Theatre, 1956     Russian speaking. Gray in color. Printed in 1956",,test
3934101,"Poster, Green Gloves. T. Karpowitcz. Rakvere Theatre, 1965",,test
3290816,"F. Brandt, ""Närtsimatta Little Flowers"". Issued in Tallinn, 1877. Printed by J.H. With letters from Gressel. The book has 132 pages, paperback, with purple cardboard covers. worn, soiled, corners broken",,test
395040,"The presidents of the Baltic states and the Polish VR in Riga   President L.Mer's gift collection. Received in the fall of 2005 from the Office of the President of the Republic. Apart from the items accepted into the main collection, the auxiliary collection of the cultural history collection includes 51 gifts given to President L. Meri and 1 gift given to President A. Rüütl, and the auxiliary collection of the art collection includes 18 gifts given to L. Meri. glazed and framed Transferred by: Rainer Saks (Office of the President of the Republic of Estonia)",,test
3769657,Three sad games,,test
3215429,"Manuscript, Karl Leichter, EMO mixed choir activity",,test
3430963,Plan. Performance by Jüri Rumm. slightly wrinkled,,test
4278048,"Announcement of the general meeting of the Estonia joint-stock company of the Estonian Estonian Theater in Tallinn, 1915 wrinkle, soot damage",,test
2464379,Photo: August Pulst: Berthold Habicht: Köster-organist of Tor Church: Köstrimajas: 1968: Photo Kranhals   August Pulst personal collection M234,,test
3311805,Wall page: The working people of the Soviet Union! The fourth national war loan will help to rebuild towns and villages destroyed by fascist looters more quickly,,test
2407596,Regatta of the XXII Summer Olympic Games in Tallinn. Decorated Viru street - shop window,,test
2745464,"Unknown woman, 267. Med.-San. from the battalion, Kloogal in July 1945.",,test
2351380,Medal     50 years of Mägi-Badakhshan Autonomous Region,,test
2036170,View of Kadrioro Castle.     1340,,test
3774170,"Ebapeig, Teater Estonia, 1954, in parts: Street Dancer - Ülle Ulla",,test
3194793,"Telegram, Karl Leinus, for his 50th birthday",,test
2396385,Estonian Rifle Corps. Fighters crossing the river.,,test
3562540,Decoration design for the production of G. Tsernjavskaja studio,,test
2846421,Proceedings of the Academy of Sciences of the Estonian SSR no.2,,test
3636109,G. Erensaksa's correspondence with his former teacher Karl Úunapuu,,test
3866188,"Photo, at the Tallinn Conservatory party - Artur Lemba and August Karjus with partners",,test
3252727,Photo from Teater Estonia's spoken word performance The Women of Niskamäe pin holes,,test
3999817,"Photo from Teater Estonia's operetta production Rummu Jüri, 1955",,test
2037961,Defense buildings in Tallinn in 1941.     Transferred by: Viivi Glass (AM),,test
4191097,"The ruins of the Bauska fortress (before the reconstructions of the last quarter of the 19th century) background cardboard    Temple: Learned Estonian Society background paper evenly covered with dense brown spots, yellower at the edges",,test
3687561,"graphics, Jämaja's wife. Shit. slightly soiled",,test
2357660,"Otto Kihmer publishing house and printing house. Heavily soiled, stained, first pages torn, broken.",,test
3712134,Photo Georg Ots in his 50th year. at the anniversary event,,test
398879,"Postcard. Estonian farmyard in 1907.  Publisher ""Postimees"" - J. Tõnisson publishing house. Transferred by: Viivi Glass (AM)",,test
3371285,"Album of the Pärnu Commerce Board: ""Welcome to our collective!"". Ceremonial ceremony on October 2, 1971.   Items handed over by the liquidation commission of the Museum of Economic History.",,test
4077599,"Poster, performances by Demidova-Tretjakova, Vini Laine and Vadim Tschernov: A great evening of art. Music, plastic, paintings. With the cooperation of Sorin-Sokolski. 29.02.1920 in the Drama Theater pink    in Estonian and Russian",,test
2316483,In the bead double bead with gold foil; the top layer peeled off.  Died by A. Friedenthal in 1934-35.,,test
3413030,Digital photos of VAT Theater performances 2003,,test
3591163,"Letter from Franz Erika, Vilma Uuetoat",,test
2405830,Photo negative,,test
4315758,"A: Symphony no. 5 in E minor, Op. 95. From the New World, 2nd Movement. Largo: Part I
B: Part II",,test
199832,"""Nurmenilval kashekene"" for toddlers with a piano and carillon accompaniment     A mellow children's song accompanied by piano and rhythm instruments",,test
2080698,Landscape around the Castle mountains in Viljandi - Valuoja valley     Former name of the photo: Uueveski valley,,test
3979865,"poster, production Frozen; M. Shurinova. National Youth Theater, visiting performances 7.03.1947 at the Railwaymen's Club     The poster is bluish-gray in color, slightly wrinkled and torn.
A puppet show.",,test
3062918,"O youth, basic work - Eugene O'Neill, Estonia, 1935, Richard - Ants Eskola, Bella - Marje Parikas",,test
1301204,"Kroonu onu, Estonia, 1936 glass negative   ""Uncle of the Crown"" (Juhan Kunder). Theater ""Estonia"". Jõepära Madis - Ant Jõgi, Aabram Sikk - Paul Pinna.",,test
3254771,"Anna Klas's birthday   Archives of Endel Lippus and Virve Lippus M 169, some materials from Urve Lippus M 131 44:23:00",,test
3443395,"Collection of Eduard Reining. Kiri, Ugala and magazine Teater     Except Mr. Ed. Reining

At the same time, I am sending the contribution to the February issue of Teatr and ask, if it is still possible, to place it inside. The shipping was delayed because the theater and I were on tour and my deputy was supposed to send the contribution but had forgotten about it. I am also asking for an answer to my last letter, which I sent at the end of January with the subscription money for the theater that was not sent in previous years (I sent the money with a current invoice). Then I have the following request for you. Namely, the ""Ugala"" theater does not properly have the previous years of the Theater. The following numbers are missing. 1934 No. 1,2, 1935 No. 8 and 9. 1936 No. 5,7,9 and 1938 No. 2,3,7,8,9. Since the board of the theater company tasked me with binding these annuals, I ask you to send them to Ugala if possible.

Sincerely, V. Silbermann, Ugala manager",,test
2143141,"Music Magazine No. 11, 1937   Archive library of the Theater and Music Museum",,test
3711004,"Letter from Eller, Heino, Ellu Eller to Mart Humala",,test
4261979,"portrait: Olev Eskola, 1959    TB030122",,test
2522745,killing    treasures in a metal container,,test
3528751,"Costume design for the character Maria in the play Bakshissarai fountain, Estonia 1945",,test
3281377,"An unparalleled adventure, Estonia, 1923   Assets transferred from the History Museum to ETMM in 1948",,test
4289566,"poster, lecture concerts: Dmitri Kabalevsky. 9.02.1975 Estonian concert hall",,test
2318356,Shards of earthenware   Died by M. Mandel 1976-80.,,test
2763856,A view of the former tavern building near the Meleski glass factory.,,test
3682943,"Romeo and Juliet, Teater Estonia, 1951, in parts: Juliet - Geeni Raudsepp, Romeo - Artur Koit",,test
2357699,Seal of the license-excise administration of Hessen (Germany). Polish  Taught from the collection of the Estonian Society  Das H.H. Dnest myt. Lice. Excise Siegel. cracked,,test
2298772,"Photo in the album   Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.",,test
2183229,rout   Archive library of the Estonian Theater and Music Museum  pull-downs and accelerations,,test
2015117,"Promotional sheet: Parsifal, Estonian National Opera, 2011",,test
2323975,A shard of earthenware   Obtained during excavations led by Mati Mandel in 1979.,,test
2743433,"History Museum exhibition ""Estonian working people's struggle against the bourgeoisie 1920-40"" (1947)     AM D 149:4/10
List of exhibits of the exhibition ""Estonian working people's struggle against the bourgeoisie 1920-40""; the list of exhibits of the exhibition ""The Life and Activities of V. I. Lenin and S. V. Stalin"" and the lead text and correspondence regarding the said exhibition.",,test
3997048,Die Schauspielkunst     Estonian Society Estonian Theater Library,,test
3331951,"Estonian USSR Theater Association, speech text, R. Parve, Missed table speech at K. Ird's 60th birthday banquet, 1969",,test
2748646,"The Estonian Corps at home, passing through the city of Pärnu.",,test
3380549,"Photo of Hugo Raudsepa's portrait     Autograph of Hugo Ironsmith fracture lines, corner broken",,test
3147205,"Socolowski - Polish nobleman - seal with coat of arms and initials: ""D.S."" Polish  Taught from the collection of the Estonian Society Cracked",,test
4135608,"""The West Coast of the Working People's Country"" for a cappella male choir. Sketch",,test
3699121,"graphic, portrait of Gustav zu Putlitz yellowed, moisture damage",,test
2268557,"Photo   The photos reflecting the activities of Eesti Reklaamfilm (59 pieces) were received in 2007 from Harri Egipti and Olaf Imelik (the last director of Eesti Reklaamfilm). The photos show Eesti Reklaamfilm shows, presenters, program participants, musicians, actors and Eesti Reklaamfilm employees in 1968-1980.  stamp: Estonian Advertising Film",,test
2907177,"Telegram, ÜENÜTO, Hugo Laur: congratulation: 20.y. anniversary of stage activity: 1939 traces of glue",,test
4205156,Estonian Music Center in New York: Liilia Corradi: Newspaper clippings,,test
2077601,View of the city from Toompea,,test
3931210,"Poster, schedule: 22-31.10. Estonian Drama Theater, 1957     Estonian and Russian",,test
2076557,a.) Interior view of the dome church; b) procession; c.) a group of Setu singers.,,test
3785654,"Photo, Klas, Eri - portrait",,test
2981977,Photo G. Otsa Tallinn Music School's jubilee event at 75 Estonia Concert Hall   Completion of the Mo 253 collection with photos not represented in the G. Otsa school archive. The larger reception is related to the 95th anniversary celebrations of the G. Otsa school. preserved 15,,test
1325229,"The sword in the gate, Tallinn Labor Theater, 1940 glass negative   ""The sword in the gate"" (Mart Raud). Workers' theater. Liias – Lembo Mägi, Purje – Enn Parve, Kööba – Elmar Kivilo, Raidmaa – Aleksander Mägi, Mirul – Hugo Malmsten, Kalmus – Ludvig Rost.",,test
3682738,"Lembit Avesson (1925-2008) - organist, choir director, composer, music teacher and music critic. His voluminous spiritual compositions and his long-term activity as the organist of the Old Andrew's Church in Toronto made a great contribution to Canadian (Estonian) musical life.
Lembit Avesson's materials were sent to the museum by diplomatic mail by Piret Noorhan from the Väleesti Museum in Toronto. Asta Ballstadt took the material from Virve Avesson to VEMU on June 22, 2016. M518:2/25:3",,test
3544623,Photo from the Estonian Theater production Au,,test
1875792,"The old Our Mats calendar 1918     Pen notes, scribbles Covers, last pages missing. Heavily soiled, yellowed. Tears on the pages. Corners broken, worn.",,test
2975037,Photo by Gustav Ernesaks,,test
2326361,Plaster   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,test
4115776,"Poster, Estonia.
Octav Enigarescu - Romania, as Rigoletto in G. Verdi's opera Rigoletto. 21.11.1975     type poster, with a picture, in Russian",,test
3010843,Collected materials. Dimensions 33x23 cm.,,test
3452463,"Collection of Eduard Reining. Letter, T. Avarmaa and magazine Teater",,test
3659541,Decoration design Room with fireplace and chairs from the production of Cinderella by the Estonian Theater,,test
3168811,Completion of the personal collection of Eri Klasi M 112 with various archival materials in addition to the previously transferred heritage.,,test
4102736,"Certificate, Sumera, Lepo- TMKk class X certificate",,test
3142971,Trouble for the mind,,test
2546160,"Sheet music: Jüri Dmitriev, Armastuuse menek, vocal cycle for texts by Toomas Kuter, Pärnu 2004   Books and sheet music from Therese Raide's personal collection handed over to the Estonian Theater and Music Museum by Mariann Terasmägi in 2013 19 p.",,test
2075444,Bridge and Vyborg Castle     stereo negative,,test
2882249,2004-2011. pictures of the general and youth dance and song party.,,test
3512515,"T412 Kustav-Agu Püyman's theater designs, archive materials, photos T412:2/59:2",,test
3936756,"Meyers Conversations Lexicon. Band III     The book is half-leather bound, with cardboard covers. Issued in Leipzig-Wien in 1896. 1052 pages. worn, yellowed",,test
231083,Foreign passport of Bruno O'Ya of the USSR lids   except 1985 except 1985,,test
4085006,"in the picture: Gustav Ernesaksa's 60th anniversary, Greetings from Ants Lauter    TB080321",,test
2474323,"photo, negative, Henno Saarne, Bernarda Alba's house, Federico Garcia Lorca, Noorsoo Theater, 1982, director - M. Unt, actors - A. Roo, H. Vannari, M. Loorits",,test
2319137,Plaster   Died by M. Mandel 1976-80.,,test
3447154,Costume design for the character Natasha. Snacks. Estonia 1949,,test
3057982,Eugene Onegin. Lyrical scenes in three acts.,,test
2036055,Toompea. The arches of the supporting structures to the north of the castle.     1322,,test
1343647,Materials obtained from Ellen Tarmo. Lia Tarmo to the collection T563. Endla 1959.,,test
4294722,"Aida, Teater Estonia, 1964, in the picture: after the premiere from the left - Paul Mägi, Neeme Järvi, Hendrik Krumm, Vallo Järvi?, Aino Külvand, Artur Linnamägi, Olga Mikk-Krull, Eldor Renter, Urve Tauts, Uno Kreen, Tiit Kuusik    TB020322",,test
2511490,"a denarius    coin hoards Dbg. 1565; Kluge 1985/86, 8",,test
3625914,"Hand in hand, Teater Estonia, 1956, in parts: Tiiu - Silvia Urb, Toomas - Vootele Veikat",,test
3997746,"Photo from the play Fäntästiks. Youth Theater 1992. K. Kilvet, J. Aarma, R. Oja     Actor who dies - Kaarel Kilvet, El Gallo, narrator - Jüri Aarma, Old actor Henry - Rein Oja.",,test
3231676,"Manuscript, Karl Leichter, article on the development of musical culture",,test
3335516,photos obtained from VAT Theatre,,test
2512268,"a denarius    coin hoards Dbg. -; Hatz 1966, S. 413a; Weiller 1988, 79, a3/a2; CNG 17.25.1",,test
2934100,"Cinco piezas para Guitarra. (Five pieces for guitar)   Composer and pedagogue Lembit Veevo's archive for admission to the museum, M343.
List 1. The collection was transferred to the museum after L.Veevo's death.",,test
1309818,"Troubadour, Estonia, 1940 glass negative   ""The Troubadour"" (Giuseppe Verdi). Theater ""Estonia"". Fernando - Ott Raukas.",,test
2728007,"Belongs to the postcard set ""Cities II, IV booklet"", J. & P. ​​Parikas, 1929. Contains 10 cards.",,test
3949129,Collectivism (in Russian)     Book with gray paper covers. Issued in Moscow in 1905. 16 pages. yellowed,,test
3672781,"Schedule, second competition day of the Estonian preliminary competition of the international competition for young violinists organized in Brussels",,test
3574553,"graphics, Harju, from the series: Kalivägi",,test
3936038,"newspaper clipping, advertising publication about Hermi Looringu     Tanečni attractions, Die Tanzatraktion Herma Loring",,test
396568,"""Under the Banner of Marxism"" no. 3, 1931   Received from Tallinn University Academic Library. All books are in Russian. With hard covers. Released: Moscow. Once belonged to the library of the Estonian History Museum. A monthly encyclopedic journal of philosophy and society. Published in Moscow, ""Pravda"" publishing house. Once belonged to the library of the Estonian History Museum.",,test
3762811,"Document, Klas, Eri- Creative biography (manuscript, Russian)",,test
2333481,Quartz fragments   Complained by A. Kriiska in 1997. I from the edge of the grave,,test
2825867,"Exhibition ""Hungarians on the Warpath""",,test
3934180,"Poster, Poetry evening. Rakvere Theatre, 1965     26.11.1965",,test
3263603,"Photo from Teater Estonia's operetta production Empress Josèphine, 1936 pin holes",,test
3537575,Invitation card for Juhan Simm,,test
4122339,"Photo. Els Avesson's 50th anniversary concert at the conservatory - the trio thanks the audience, February 1961",,test
232773,son of M. Mikiver; undated son of M. Mikiver; undated,,test
3190677,"The death of Lunin, or Jacques, written in the presence of the Master",,test
3431458,"Invitation, Franz Erika, French Embassy",,test
2907761,"Telegram: Tiiu Targama, Helmi, Harald Sihver, Hugo Laur: 60.a. anniversary: ​​35th year anniversary of stage activity",,test
215844,received from the theater at the end of each year author: C. Serreau; 13.11.1998; 2 different versions author: C. Serreau; 13.11.1998; 2 different versions,,test
3270242,"K. Marx and Fr. Engels ""Selected works"", volume 3. Issued by Tln. publishing house ""Sõprus"" 1938. Printed at the R. Tohver&Ko printing house. 421 pages in a volume, gray cardboard covers. faded, tears on cover",,test
3576368,"Costume design for the play Erika's Day, for Erika's character; L. Kompus, Vanemuine 1963",,test
4036518,Postcard: R. Wagner,,test
3538447,An album in the museum waiting to be received.,,test
2975575,"Manuscript, Veljo Tormis, Sydämeni
children, dedicated to Heikki Peltola   Supplement to the Veljo Tormis manuscript collection for inventory, M 318.",,test
3688459,Costume design for the actor Andrea Sarti from the Vanemuine theater production Galilei's life red paper the paint has partially come off,,test
4249202,Designs donated by theater artist Aime Undi. T463:2/65:45,,test
3296544,"Postcard, Karl Leichter, Toivo Raun",,test
2410355,"Book: Eduard Vilde, Mäeküla milkman, Estonian National Publishing House, Tallinn, 1960",,test
2790033,The procession of the Estonian SSR 15th General Song Party arrives at Lauluväljak PERF 133,,test
3901931,received from the theater at the end of each year M. Bulgakov; 19.01.1996 M. Bulgakov; 19.01.1996,,test
2782711,"Von Baden seal with coat of arms Sealing varnish  Taught from the collection of the Estonian Society  Two Italian coats of arms are placed on the oval seal field. A transverse palm is depicted on the heart shield of the left shield. A griffin walking on the first and eighth hind legs. In the second, two eagle wings extended. The third part is covered with a checkerboard. Animal (boar?) walking right in fourth. A rose flower in the fifth part and the sixth part divided vertically into two. The left part of it without image and on the right three rafters placed on top of each other. At the top of the seventh part an animal, below three horizontal logs.

The heart shield of the right coat of arms depicts a griffin looking to the left. A cross on the first part of the base shield, a six-pointed star on the second upper part, the image is unclear at the bottom. In the third at the top a lion on hind legs, at the bottom two six-pointed stars. In the fourth two lions superimposed. Fifth, eagle with outstretched wings, lion advancing left below. Three rafters at the top of the sixth, three horizontal beams at the bottom. An order ribbon with an order cross around the shield.

Imperial crown above the shields, coat of arms surrounds the shield. Cracked",,test
2704159,"Tallinn, Kesklinn, Juhkentali street near the bus station",,test
2707938,"Tallinn, Kesklinn, Uue Maailma asum, corner of Koidu street and Kiire (Vaike Amerika) street.",,test
3114297,Cherry orchard     Arts Administration of the Ministry of Culture of the Estonian SSR,,test
2409057,"Book: Friedebert Tuglas, Collected short stories and small pieces I, Noor-Eesti Kirjastus, Tartu 1939",,test
3139794,"Devil's rider, Hawaiian flower, Savoy ball, Venus in silk, Our stage characters: M. Mikk-Murakin from yesterday and today, Endla opening season, Actor M. Mikki's stage jubilee",,test
3370047,"Digital images taken at events related to Estonian Theater and Music from 2015-2017, photographers Mart Laul and Teet Malsroos",,test
3840364,portrait: Tekla Koha,,test
2338630,"""On Saturday, July 19, GR. Opening of Greco-Roman wrestling in Marina""     Parade of Wrestlers. In color printing. 14 wrestlers in different colored tracksuits stand on a light blue background. Text in red and blue on a semi-arched yellow background below. In the lower left corner, on a blue background, the emblem of the printing house and no. 6961",,test
3335545,photos obtained from VAT Theatre,,test
2037999,"Two soldiers at the door of the house, Waldemode manor during the Landeswehr war.     Transferred by: Peeter Tooming (Tallinn)",,test
3984901,"poster, play Restless old age, author L. Rahmanov. Rakvere Russian Drama Theater / Kohtla-Järve Russian Dr.t, 1952     Russian speaking. Printed in 1952. White in color.",,test
2327005,In cost   Obtained during excavations led by Mati Mandel in 1983.,,test
4083943,to Indra     Estonian Society Estonian Theater Library,,test
2325343,Shards of earthenware   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,test
3003367,"Plastic bag HAPPY NEW YEAR   Things obtained from Maido Limbaku's apartment  HAPPY NEW YEAR!
(same text also in Russian, English, German, Finnish and French)",,test
3850093,"Program, Chamber music concert in the hall of the Chamber of Commerce and Industry 06.02.1936",,test
4092018,Handwritten writing about Estonian music and musicians,,test
3997749,Roman on the big road     Library of the Union of Russian Educational Society.,,test
3575150,"Decoration design for the play The Wind from the South; E. Grin. Estonia 1949     2nd, 4th, and 7th picture",,test
4064207,photo from the play Oliver Twist; Ch. Dickens. Drama Theater 1935. Design by Peeter Linzbach,,test
2330899,The head of a jewelry pin   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),,test
3582400,"Costume design by artist Marcello for the play Boheem. G. Puccini, Vanemuine 2001. Aare Saal, Rando Piho   obtained from ""Vanemuise"" G. Puccini; 12.04.2001 G. Puccini; 12.04.2001",,test
3240040,Aino Tamme's concert,,test
3747673,Sideroodu camp near Luuga yellowed,,test
3701139,Postcard from Chicago from Eri Klas to Anna Klas,,test
3933514,Complete works of A. S. Pushkin Volume IV     A. Öksip's autograph and exlibris,,test
3341765,Materials of Aino Tamme's relatives,,test
4103714,"Lecture concerts. Antonin Dvorák, 12.03.1963 in Narva.",,test
3084330,"Kava, Karl Leinus, Lithuanian Radio and Filharm concert",,test
3641557,Costume design from The Maid between the Three Plagues,,test
3720224,Costume design for the character in His play He was the fourth. Ancient 1961   Received from Meeri Sär in 2004.,,test
2336570,"Horse iron straw vol   Obtained during test excavations of Vidruka's grave on 22.-27. 09. 2000 M. Mandel, H. Pauts, T. Toome",,test
2981916,"Photo G. Otsa Tallinn Music School stage department, Heigo Mirka   Completion of the Mo 253 collection with photos not represented in the G. Otsa school archive. The larger reception is related to the 95th anniversary celebrations of the G. Otsa school. preserved 12",,test
3662207,Decoration design for the Trepikoda Pärnu theater production Three days for reflection,,test
2080801,"Beach cafe ""Trinkhalle"", castle in the background.     Ink inscription on the upper edge of the emulsion: ""Arensburg""., ink inscription on the emulsion in the right corner of the frame: ""12"". Framing lines inked on glass. Silver mirror layer on the edges",,test
4261012,"portrait: Margarita Voites,    TB050122",,test
3827072,"photos, Aavik, Juhan, of J. Aavik's daughter Linda Aavik-Konnist and J. Aavik's room",,test
2747889,"8. Pilugin, deputy commander of the political department of the Estonian Rifle Corps.",,test
2910351,"Photo, Arvo Pärt with colleagues",,test
3684164,autograph,,test
3287104,"Podrobnaya Letopis ot načala Rossii do Poltavskoi Batalii (?) (Russian k.)     Sankt-Peterburg, printed at I.K. Shnor Spine torn at both ends. Moth holes on the inside.",,test
2442449,"Book: R. Escarpit, Literatron, Eesti Raamat, 1968",,test
398992,Was the daughter of Kilingi-Nõmme photographer and local cultural figure Mihkel Otstavel. (see also other materials related to M.Otstavel) Transferred by: A. Otstavel (Tallinn),,test
2073282,Ukuoja valley.     Ink inscription on the film: B. Peithof,,test
3515895,Schedules of Theater NO99 from 2012-2017 T600:1/20:3,,test
2979355,"Photo, Storm, Theater Estonia",,test
2480839,"Workers' rally in Tallinn, the capital of Soviet Estonia, on the occasion of the complete liberation of the land from the German fascist occupiers.",,test
1540351,"Photo by Tõnu Raadik, ?. Photographer Ülle Tamm. Linnalehe's photo collection, handed over on the basis of a cooperation agreement, handed over by Eve Maremäe",,test
2164570,Photograph (negative). Ain Lutsepp after receiving the award named after Voldemar Panso. Name of J. Tomb. Palace of Culture. Photo by Elmar Köster. Black and white negative,,test
3935507,"dirham   Archaeological Finds of the Heritage Board
transfer-acceptance act no. 5.1-15/52, 19.05.2020. Found with a metal detector on 08.08.2019, Viljandimaa, Põhja-Sakala municipality, Sürgavere village, Lohu
from the property.  text",,test
3367598,Archive materials handed over by Urmas Sisaski M438:1 M438:1/10:29,,test
3143862,"Förster, C dr. - Riga - seal with coat of arms Polish  Taught from the collection of the Estonian Society Cracked",,test
3309776,"Captain O. Vilde yellowed, brown spots",,test
1916971,"Letter: Marie Kalbek:Lane Mesikäp: undated: 1977 Documents and objects of Laine Mesikäpa, costume donated by her niece 2011 -2012 undated",,test
2485520,"Series: ""Photos from the Estonian SSR from various walks of life"". Chairman of the Council of Ministers of the Estonian SSR A.Veimer giving a welcome speech.",,test
3560885,T. Altermann commemoration evening program page,,test
2748744,A rally organized on the occasion of the liberation of Tallinn at Kadrioru Stadium.,,test
4089389,"Faust, Drama Theater, 1968, cast: Faust - Rein Aren, Margareta - Ita Ever    TB100321",,test
3181330,"Kava, Eduard Visnapuu, Opera The Sold Bride",,test
4078881,"Concert schedule: Concert evening in Kütte-Jõu public house soiled, typescript faded",,test
3148540,The swallows fly home,,test
4084735,"Joseph Haydn's oratorio Loomine, 09.03 and 10.03.1964 Estonian concert hall.",,test
3264971,"Letter, Karl Leichter, E.Tubina's letter to Olav Sweden, 1938",,test
2323819,Strappy heel   Obtained during excavations led by Mati Mandel in 1982-1991. 876-897 plowed from edge areas and soil piles on 25.04.98 and 21.06.98 with a metal detector,,test
3529633,Letter to Aliide Ungerson,,test
3277861,"Letter, Karl Leichter, from Heino Eller",,test
2576897,"Portrait: Mikhail Serjugin - deputy of the USSR Supreme Council, elected 16.02.1947",,test
2978450,"Manuscript, Is the little bird worried, H. Nylander   Supplement to the Veljo Tormis manuscript collection for inventory, M 318.",,test
4028921,Digital photos of Ugala Theater productions 2015 - 2019,,test
3877650,"Kava, Lepnurm, Hugo - Latvian and Estonian chamber program",,test
